web-scraper-order,web-scraper-start-url,article_link,article_link-href,details,etat,adresse,prix,image_lien-src
"1717212267-140","https://www.expat-dakar.com/climatisation?page=6","SPLIT ASTECH 12000BTU 1.5 CV 12RBR410
Neuf
Plateau,
Dakar

dimanche, 17:37

160 000 F Cfa

775732812

756335874

767335517","https://www.expat-dakar.com/annonce/split-astech-12000btu-15-cv-12rbr410-6077871","SPLIT ASTECH 12000BTU 1.5 CV 12RBR410","Neuf","Plateau

Dakar","160 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/84d82d94c990d2029e5e58814e7bfea0/-/horizon-files-prod/ed/picture/qngx4enm/d707d70b688c44d8eb92f2092dc200a331e55cc6.jpg"
"1717212269-141","https://www.expat-dakar.com/climatisation?page=6","PROMO SPLIT ASTECH 12000BTU 1.5 CV
Neuf
Plateau,
Dakar

dimanche, 22:43

160 000 F Cfa

768882180","https://www.expat-dakar.com/annonce/promo-split-astech-12000btu-15-cv-6078722","PROMO SPLIT ASTECH 12000BTU 1.5 CV","Neuf","Plateau

Dakar","160 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/2c8a2f05d4344ccacef51953d75e77e8/-/horizon-files-prod/ed/picture/q6xkger4/f79f0e9ed17eea677bb892c02d5d6e1ba0d94d9f.jpg"
"1717212272-142","https://www.expat-dakar.com/climatisation?page=6","PROMO SPLIT ASTECH 9000Btu 1.25 CV
Neuf
Point-e,
Dakar

dimanche, 22:50

145 000 F Cfa

784626090

784626090","https://www.expat-dakar.com/annonce/promo-split-astech-9000btu-125-cv-6078723","PROMO SPLIT ASTECH 9000Btu 1.25 CV","Neuf","Point-e

Dakar","145 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/cfd16780e1dcd3a6766d2bf6c8f90e1a/-/horizon-files-prod/ed/picture/q785kexd/110de7c0098cccd5524ff1e24ecff6d1c75fd3f4.jpg"
"1717212275-143","https://www.expat-dakar.com/climatisation?page=6","PROMO SPLIT SMART TECHNOLOGY 9000BTU GAZ 410
Neuf
Plateau,
Dakar

dimanche, 23:09

135 000 F Cfa

781066640

781066640","https://www.expat-dakar.com/annonce/promo-split-smart-technology-9000btu-gaz-410-6078727","PROMO SPLIT SMART TECHNOLOGY 9000BTU GAZ 410","Neuf","Plateau

Dakar","135 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/35049593a985f8ea723cf10b614ce070/-/horizon-files-prod/ed/picture/qngx4m0e/f6a04b55ae0e86f5d37453041c1669c995988d9f.jpg"
"1717212277-144","https://www.expat-dakar.com/climatisation?page=6","PROMO SPLIT DESKA 9000BTU 1.25CV
Neuf
Plateau,
Dakar

dimanche, 23:16

135 000 F Cfa

777510319

777510319","https://www.expat-dakar.com/annonce/promo-split-deska-9000btu-125cv-6078732","PROMO SPLIT DESKA 9000BTU 1.25CV","Neuf","Plateau

Dakar","135 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/158f383eab8f123279bac265c5980dd0/-/horizon-files-prod/ed/picture/qrzvgpj2/91e4ed45772412c8a6bf53858160fc20a219dfa9.jpg"
"1717212280-145","https://www.expat-dakar.com/climatisation?page=6","PROMO SPLIT BRUHM 9000BTU R410A
Neuf
Plateau,
Dakar

dimanche, 23:27

135 000 F Cfa

776096472

776096472","https://www.expat-dakar.com/annonce/promo-split-bruhm-9000btu-r410a-6078734","PROMO SPLIT BRUHM 9000BTU R410A","Neuf","Plateau

Dakar","135 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/330eb3015f4393dec0d164b37222e358/-/horizon-files-prod/ed/picture/qm5pzxjr/341fe34c1b566e72511625fb1ae5625fc3739d7f.jpg"
"1717212282-146","https://www.expat-dakar.com/climatisation?page=6","PROMO SPLIT ROCH 9000BTU GAZ 410
Neuf
Plateau,
Dakar

dimanche, 23:32

140 000 F Cfa

774714823","https://www.expat-dakar.com/annonce/promo-split-roch-9000btu-gaz-410-6078738","PROMO SPLIT ROCH 9000BTU GAZ 410","Neuf","Plateau

Dakar","140 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/88ed6234d21cf98709ff79206bf6b7a8/-/horizon-files-prod/ed/picture/qpd6xzj0/76cd114d88e2e65192f073fbecd38121c73320eb.jpg"
"1717212285-147","https://www.expat-dakar.com/climatisation?page=6","SPLIT ROCH 9000BUT GAZ 410
Neuf
Plateau,
Dakar

lundi, 10:28

140 000 F Cfa

775732812

756335874

767335517","https://www.expat-dakar.com/annonce/split-roch-9000but-gaz-410-6078557","SPLIT ROCH 9000BUT GAZ 410","Neuf","Plateau

Dakar","140 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/af47f4de3e71d5a1e9c497b46f7ca3cb/-/horizon-files-prod/ed/picture/qgq9vn5q/b33d201abeb0c7fae9619b650ec7081b32aa87d0.jpg"
"1717212287-148","https://www.expat-dakar.com/climatisation?page=6","SPLIT SHARP 12000 BTU 1.5CV
Neuf
Plateau,
Dakar

lundi, 11:11

Vendeur vérifié

210 000 F Cfa

774578888

338238580

784455800","https://www.expat-dakar.com/annonce/split-sharp-12000-btu-15cv-5448351","SPLIT SHARP 12000 BTU 1.5CV","Neuf","Plateau

Dakar","210 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/b3742628c801a0f588e1a842d9fd64b5/-/horizon-files-prod/ed/picture/qq44zxmw/c54498d64eb8bb011d29f97c52be7cd10e109b3f.png"
"1717212290-149","https://www.expat-dakar.com/climatisation?page=6","SPLIT DESKA 12000BTU 1.5CV DES-12FV3-DE
Neuf
Plateau,
Dakar

lundi, 11:12

Vendeur vérifié

185 000 F Cfa

774578888

338238580

784455800","https://www.expat-dakar.com/annonce/split-deska-12000btu-15cv-des-12fv3-de-5804619","SPLIT DESKA 12000BTU 1.5CV DES-12FV3-DE","Neuf","Plateau

Dakar","185 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/49678f68120cf3975e8212afd22944a6/-/horizon-files-prod/ed/picture/q5640xwr/dfec7136ade207db4937ebd506489e7e4abb3430.jpg"
"1717212296-150","https://www.expat-dakar.com/climatisation?page=5","VENTILATEUR RECHARGEABLE ROCH 18""
Neuf
Ouakam,
Dakar

lundi, 15:15

Vendeur vérifié

39 900 F Cfa

50 000 F Cfa

Économisez 20.2%

770521414

709557473","https://www.expat-dakar.com/annonce/ventilateur-rechargeable-roch-18-5684539","VENTILATEUR RECHARGEABLE ROCH 18""","Neuf","Ouakam

Dakar","39 900 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/63f239f15156bf9ccdae33dedce55489/-/horizon-files-prod/ed/picture/q2jrkm4q/11a8f46cd76391b6869b4be5478a96e503ec96f6.jpg"
"1717212299-151","https://www.expat-dakar.com/climatisation?page=5","SPLIT ASTECH 9000BTU(1.25CV) A++
Neuf
Ouakam,
Dakar

lundi, 15:23

Vendeur vérifié

144 900 F Cfa

170 000 F Cfa

Économisez 14.8%

770521414

709557473","https://www.expat-dakar.com/annonce/split-astech-9000btu125cv-a-4995652","SPLIT ASTECH 9000BTU(1.25CV) A++","Neuf","Ouakam

Dakar","144 900 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/71bb2122f3e7fe7061043d2b33f61de0/-/horizon-files-prod/ed/picture/q8qk52z/3027c38cac60882acd656024e543f3ec11214f57.jpg"
"1717212301-152","https://www.expat-dakar.com/climatisation?page=5","Climatiseur Astech inverter
Neuf
Plateau,
Dakar

lundi, 18:27

781895591","https://www.expat-dakar.com/annonce/climatiseur-astech-inverter-6079466","Climatiseur Astech inverter","Neuf","Plateau

Dakar","","https://i.roamcdn.net/hz/ed/listing-thumb-543w/285f839c972f03964db82aad53be2394/-/horizon-files-prod/ed/picture/q6xkggev/6dee25ea544c3a1713d85f3d776013c24953c31e.jpg"
"1717212304-153","https://www.expat-dakar.com/climatisation?page=5","Split astech
Neuf
Plateau,
Dakar

lundi, 19:43

155 000 F Cfa

772655737

770591408

783991936","https://www.expat-dakar.com/annonce/split-astech-5768309","Split astech","Neuf","Plateau

Dakar","155 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/5b234ab68b95db588f0aaccaba9ed9c3/-/horizon-files-prod/ed/picture/q44d29ez/f565f28496d1a50ed3737065729a22bd4916342e.jpg"
"1717212386-154","https://www.expat-dakar.com/climatisation?page=5","SPLIT BEKO 9000BTU(1.25CV)
Neuf
Ouakam,
Dakar

mardi, 10:11

Vendeur vérifié

174 900 F Cfa

190 000 F Cfa

Économisez 7.9%

770521414

709557473","https://www.expat-dakar.com/annonce/split-beko-9000btu125cv-5851839","SPLIT BEKO 9000BTU(1.25CV)","Neuf","Ouakam

Dakar","174 900 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/889bb14d017a5f39e21b3d26064707fa/-/horizon-files-prod/ed/picture/q2jrpnnv/5e3ccbd4c8a33d76a399f9f2160571a19d02f47e.jpg"
"1717212389-155","https://www.expat-dakar.com/climatisation?page=5","Ventilateur
Neuf
Point-e,
Dakar

mardi, 13:34

Vendeur vérifié

18 000 F Cfa

775339898","https://www.expat-dakar.com/annonce/ventilateur-6068972","Ventilateur","Neuf","Point-e

Dakar","18 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/6cfeb22b7f4fb9ab9b7a47521a8eae12/-/horizon-files-prod/ed/picture/qwe2vqpk/f4fa2b6400af0302eb47a66e5d8f05cd2e11efd2.jpg"
"1717212392-156","https://www.expat-dakar.com/climatisation?page=5","SPLIT ASTECH 12000 BTU 1.5 CV
Neuf
Mermoz,
Dakar

19. mars, 09:48

176 000 F Cfa

775700721","https://www.expat-dakar.com/annonce/split-astech-12000-btu-15-cv-5151790","SPLIT ASTECH 12000 BTU 1.5 CV","Neuf","Mermoz

Dakar","176 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/7a559f9dbc28537f969ba975051f7f7b/-/horizon-files-prod/ed/picture/qvnn8wg/ad3b1216f0ad9fdb07a99526a0f1210294d6f81c.jpg"
"1717212394-157","https://www.expat-dakar.com/climatisation?page=5","Split Smart 9000 BTU
Neuf
Plateau,
Dakar

mardi, 23:32

127 500 F Cfa

776270457

766858780","https://www.expat-dakar.com/annonce/split-smart-9000-btu-6056837","Split Smart 9000 BTU","Neuf","Plateau

Dakar","127 500 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/e8a8dd25db475c1495b7d095ffcbb503/-/horizon-files-prod/ed/picture/qj4rkkje/2b7608a2e7372e5683af4af3f154d3f0932f338e.jpg"
"1717212397-158","https://www.expat-dakar.com/climatisation?page=5","Split Astech 1.5
Neuf
Plateau,
Dakar

mardi, 23:33

159 000 F Cfa

776270457

766858780","https://www.expat-dakar.com/annonce/split-astech-15-6056833","Split Astech 1.5","Neuf","Plateau

Dakar","159 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a81620e205729a85f2fdba6cb95853b8/-/horizon-files-prod/ed/picture/qxj2rr6n/89bd21939385127ab18cb5dd50d9ae25dc078ebc.jpg"
"1717212403-159","https://www.expat-dakar.com/climatisation?page=4","Split 1.5 cav 12000btu Deska
Neuf
Colobane,
Dakar

mardi, 23:43

170 000 F Cfa

772095510","https://www.expat-dakar.com/annonce/split-15-cav-12000btu-deska-6080538","Split 1.5 cav 12000btu Deska","Neuf","Colobane

Dakar","170 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/18c942b668fa016ea1e830c493a6f8b5/-/horizon-files-prod/ed/picture/qpd6kdww/43d4faf4d84bea975d1cb69c9d360aa01c362b81.jpg"
"1717212406-160","https://www.expat-dakar.com/climatisation?page=4","SPLIT SMART 12000BTU
Neuf
Plateau,
Dakar

mercredi, 11:52

Vendeur vérifié

155 000 F Cfa

774578888

338238580

784455800","https://www.expat-dakar.com/annonce/split-smart-12000btu-5829275","SPLIT SMART 12000BTU","Neuf","Plateau

Dakar","155 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/6de818f646a991eae897b64e19f3d085/-/horizon-files-prod/ed/picture/q44dzpe4/c5d88cbffcdc6e3f32bf4bfaa3fa516e529efba8.jpg"
"1717212409-161","https://www.expat-dakar.com/climatisation?page=4","Support climatiseur extérieur
Neuf
Plateau,
Dakar

mercredi, 11:53

Vendeur vérifié

10 000 F Cfa

774578888

338238580

784455800","https://www.expat-dakar.com/annonce/support-climatiseur-exterieur-5201834","Support climatiseur extérieur","Neuf","Plateau

Dakar","10 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/42206045b02f60ca3246e47063032efb/-/horizon-files-prod/ed/picture/qm5mg4km/000b91691c2862836a3a0de3516a1a9dfe094433.jpg"
"1717212412-162","https://www.expat-dakar.com/climatisation?page=4","SPLIT GREE 18000BTU 2CV GAZ 410
Neuf
Plateau,
Dakar

mercredi, 11:57

Vendeur vérifié

290 000 F Cfa

774578888

338238580

784455800","https://www.expat-dakar.com/annonce/split-gree-18000btu-2cv-gaz-410-5804651","SPLIT GREE 18000BTU 2CV GAZ 410","Neuf","Plateau

Dakar","290 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/5c4eba0175adcdeebdf8de8572e0bca7/-/horizon-files-prod/ed/picture/qq4de74e/060eaf7b37301aeb006d0fd59d23e2a11eaca384.jpg"
"1717212414-163","https://www.expat-dakar.com/climatisation?page=4","SPLIT 1.25CV FINIX-09BB 9000BTU
Neuf
Plateau,
Dakar

mercredi, 12:05

Vendeur vérifié

154 000 F Cfa

786374400","https://www.expat-dakar.com/annonce/split-125cv-finix-09bb-9000btu-5750600","SPLIT 1.25CV FINIX-09BB 9000BTU","Neuf","Plateau

Dakar","154 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/db24dd13096a1f9e967b1de5c1b9e030/-/horizon-files-prod/ed/picture/q6x64xvg/34f03da3912306be46efd5b2da1b7dbb6070f450.png"
"1717212416-164","https://www.expat-dakar.com/climatisation?page=4","Kit Ventilateur clim solaire
Neuf
Keur Massar,
Dakar

mercredi, 12:22

778256969

781693939

338249369","https://www.expat-dakar.com/annonce/kit-ventilateur-clim-solaire-6051950","Kit Ventilateur clim solaire","Neuf","Keur Massar

Dakar","","https://i.roamcdn.net/hz/ed/listing-thumb-543w/d6d3457ba4230a554ca8a7039729f4e3/-/horizon-files-prod/ed/picture/qwe24km0/c2f7000d2a7f66ee2b8e0bbcb6f0bbcb466eda3b.jpg"
"1717212419-165","https://www.expat-dakar.com/climatisation?page=4","SPLIT ASTECH 1.5CV A++
Neuf
Ouakam,
Dakar

mercredi, 12:31

Vendeur vérifié

164 900 F Cfa

190 000 F Cfa

Économisez 13.2%

770521414

709557473","https://www.expat-dakar.com/annonce/split-astech-15cv-a-4966259","SPLIT ASTECH 1.5CV A++","Neuf","Ouakam

Dakar","164 900 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/142c79d1d32b154df8c3c77d0d535f3f/-/horizon-files-prod/ed/picture/qjvqx84/32351602ec1aae6cccb42f093b90ce9de7d3ea2a.jpg"
"1717212422-166","https://www.expat-dakar.com/climatisation?page=4","Promo climatiseur
Neuf
Plateau,
Dakar

mercredi, 15:49

155 000 F Cfa

776048102","https://www.expat-dakar.com/annonce/promo-climatiseur-6081068","Promo climatiseur","Neuf","Plateau

Dakar","155 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/4194d7dd0cb41866d040f741ebfc82d7/-/horizon-files-prod/ed/picture/qv4enpww/a58952f372e59d4df12aa762dd210e14240e0c2c.jpg"
"1717212425-167","https://www.expat-dakar.com/climatisation?page=4","Ventilateur refroidisseur d'air Tengo
Neuf
Dieuppeul,
Dakar

mercredi, 16:36

55 000 F Cfa

782963838

762963434

771874229","https://www.expat-dakar.com/annonce/ventilateur-refroidisseur-dair-tengo-2776962","Ventilateur refroidisseur d'air Tengo","Neuf","Dieuppeul

Dakar","55 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/c034fb5aeaffd8bfe0972df2e3160262/-/horizon-files-prod/ed/picture/migrated/qgpkn7r/70a64aae1354564db71f920d11dbb3de5c6aa2fb.jpg"
"1717212428-168","https://www.expat-dakar.com/climatisation?page=4","SPLIT HAIER 9000 BTU 1.25cv GAZ 410
Neuf
Colobane,
Dakar

mercredi, 22:39

139 900 F Cfa

776164045","https://www.expat-dakar.com/annonce/split-haier-9000-btu-125cv-gaz-410-6046624","SPLIT HAIER 9000 BTU 1.25cv GAZ 410","Neuf","Colobane

Dakar","139 900 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/3b8f81d2192fe9b12ab73a303a89b29c/-/horizon-files-prod/ed/picture/qv4e67m5/cb4bb251f85a67fc67fa598f2d6550ceeb7aa1af.jpg"
"1717212434-169","https://www.expat-dakar.com/climatisation?page=3","Frigo ENDURO COMBINE 4TIROIRS
Neuf
Médina,
Dakar

jeudi, 00:09

220 000 F Cfa

776164045","https://www.expat-dakar.com/annonce/frigo-enduro-combine-4tiroirs-6055036","Frigo ENDURO COMBINE 4TIROIRS","Neuf","Médina

Dakar","220 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/8f2f3873c343942ce3051064be3e9099/-/horizon-files-prod/ed/picture/qkrgjnxw/1fe40d52dd0360b88a8ce38c10d7c36e741f0fb3.jpg"
"1717212437-170","https://www.expat-dakar.com/climatisation?page=3","PROMO SPLIT ELACTRON 12000BTU INVERTER 12KR1
Neuf
Plateau,
Dakar

jeudi, 00:11

198 000 F Cfa

784626090

784626090","https://www.expat-dakar.com/annonce/promo-split-elactron-12000btu-inverter-12kr1-6081355","PROMO SPLIT ELACTRON 12000BTU INVERTER 12KR1","Neuf","Plateau

Dakar","198 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/c1d5e33b7a18fcd167cfbec110db59a9/-/horizon-files-prod/ed/picture/qxj246v8/6f919d767703767a7790060c09b0c2ab29ff08d1.jpg"
"1717212439-171","https://www.expat-dakar.com/climatisation?page=3","SPLIT ELACTRON 48000BTU ARMOIRE INVERTER ENT-48R1ST
Neuf
Plateau,
Dakar

jeudi, 10:44

999 900 F Cfa

773448645","https://www.expat-dakar.com/annonce/split-elactron-48000btu-armoire-inverter-ent-48r1st-6062528","SPLIT ELACTRON 48000BTU ARMOIRE INVERTER ENT-48R1ST","Neuf","Plateau

Dakar","999 900 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a89d456bf728d34955f9566d682a9d83/-/horizon-files-prod/ed/picture/qwe2vnvj/5fbc9fe38480e0fca46d808daf8f14d10763e16f.jpg"
"1717212442-172","https://www.expat-dakar.com/climatisation?page=3","split smart technology 9000btu
Neuf
Ouakam,
Dakar

jeudi, 11:27

Vendeur vérifié

129 900 F Cfa

150 000 F Cfa

Économisez 13.4%

770521414

709557473","https://www.expat-dakar.com/annonce/split-smart-technology-9000btu-6059165","split smart technology 9000btu","Neuf","Ouakam

Dakar","129 900 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/06d1d4bdcd48fd416b2e073ebecc0bde/-/horizon-files-prod/ed/picture/qzvdn27q/ed8566b3321262566b2148e2cdcb2a414aec12f8.jpg"
"1717212445-173","https://www.expat-dakar.com/climatisation?page=3","Climatiseur Smart Technology 9000BTU
Neuf
Point-e,
Dakar

jeudi, 12:51

Vendeur vérifié

129 000 F Cfa

160 000 F Cfa

Économisez 19.4%

775339898","https://www.expat-dakar.com/annonce/climatiseur-smart-technology-9000btu-6024841","Climatiseur Smart Technology 9000BTU","Neuf","Point-e

Dakar","129 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/934333c58d6ee66182b5844206964671/-/horizon-files-prod/ed/picture/q56xnjwg/d4a548be9884de9955ccd00603f482169212012d.jpg"
"1717212447-174","https://www.expat-dakar.com/climatisation?page=3","SPLIT BEKO 12000BTU 1.5 CV GAZ 410
Neuf
Point-e,
Dakar

jeudi, 16:31

195 000 F Cfa

766911515","https://www.expat-dakar.com/annonce/split-beko-12000btu-15-cv-gaz-410-6082057","SPLIT BEKO 12000BTU 1.5 CV GAZ 410","Neuf","Point-e

Dakar","195 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/3b6f00fc0ad16ac560c2d0956ba0d331/-/horizon-files-prod/ed/picture/qgq92wm9/301b1a2d29ee559158b8f785f8571f4d17e3c293.jpg"
"1717212450-175","https://www.expat-dakar.com/climatisation?page=3","PROMO SPLIT ASTECH 18000BTU INVERTER + WIFI
Neuf
Plateau,
Dakar

jeudi, 16:50

279 000 F Cfa

770723466","https://www.expat-dakar.com/annonce/promo-split-astech-18000btu-inverter-wifi-6082066","PROMO SPLIT ASTECH 18000BTU INVERTER + WIFI","Neuf","Plateau

Dakar","279 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/15bce7ff60b5fcb23072f9f194fc4c9d/-/horizon-files-prod/ed/picture/q6xk0dq4/30e15fbbc7a193cc42e188a4cb13a64ebc1e40cc.jpg"
"1717212453-176","https://www.expat-dakar.com/climatisation?page=3","CLIMATISEUR 1.5 DOUBLE INVERTER ELACTRON
Neuf
Plateau,
Dakar

jeudi, 18:49

250 000 F Cfa

779152473

776784088","https://www.expat-dakar.com/annonce/climatiseur-15-double-inverter-elactron-6082117","CLIMATISEUR 1.5 DOUBLE INVERTER ELACTRON","Neuf","Plateau

Dakar","250 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a9bf6444c18bcc13466f5657aefc63e5/-/horizon-files-prod/ed/picture/q2jqp08e/4179bf053e55d8902246daedff13a6f954603cc4.jpg"
"1717212455-177","https://www.expat-dakar.com/climatisation?page=3","PROMO SPLIT AMERISTAR 9000BTU INVERTER
Neuf
Plateau,
Dakar

Hier, 00:27

174 000 F Cfa

784626090

784626090","https://www.expat-dakar.com/annonce/promo-split-ameristar-9000btu-inverter-6082241","PROMO SPLIT AMERISTAR 9000BTU INVERTER","Neuf","Plateau

Dakar","174 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/b9e1743c71044779fbb1327e2f62ee0f/-/horizon-files-prod/ed/picture/q56x7d25/1b129a0e2896b5fef719da3659f904ee98389fcc.jpg"
"1717212458-178","https://www.expat-dakar.com/climatisation?page=3","PROMO SPLIT ELACTRON 9000BTU INVERTER
Neuf
Plateau,
Dakar

Hier, 00:39

179 000 F Cfa

776862827","https://www.expat-dakar.com/annonce/promo-split-elactron-9000btu-inverter-6082243","PROMO SPLIT ELACTRON 9000BTU INVERTER","Neuf","Plateau

Dakar","179 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/e76d03a70dc672077a481b4f3377b102/-/horizon-files-prod/ed/picture/qzvdgpqq/b12cb5aa9923b770abb017f6c261f9bb8c2c61fe.jpg"
"1717212464-179","https://www.expat-dakar.com/climatisation?page=2","CLIMATISEUR ASTECH 12000BTU 1.5 CV R410 A++
Neuf
Plateau,
Dakar

Hier, 06:01

169 900 F Cfa

195 000 F Cfa

Économisez 12.9%

775267261","https://www.expat-dakar.com/annonce/climatiseur-astech-12000btu-15-cv-r410-a-6068989","CLIMATISEUR ASTECH 12000BTU 1.5 CV R410 A++","Neuf","Plateau

Dakar","169 900 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/9e43efe90ceb3a8eaadb5052d667af42/-/horizon-files-prod/ed/picture/q785enj5/c44570e967310730d77bf9b8ebd9e00c4c97905c.jpg"
"1717212467-180","https://www.expat-dakar.com/climatisation?page=2","SPLIT ELACTRON 18000BTU INVERTER ETN-18RIDIAC
Neuf
Plateau,
Dakar

Hier, 08:53

289 900 F Cfa

773448645","https://www.expat-dakar.com/annonce/split-elactron-18000btu-inverter-etn-18ridiac-6058602","SPLIT ELACTRON 18000BTU INVERTER ETN-18RIDIAC","Neuf","Plateau

Dakar","289 900 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/e47b835d4bba7375b4725c37cef67ff5/-/horizon-files-prod/ed/picture/qv4e8n6m/6cdc386bd9767968ce655eee1a6437618ca1b8a4.jpg"
"1717212470-181","https://www.expat-dakar.com/climatisation?page=2","SPLIT ELACTRON 9000BTU DUEL INVERTER WIFI ENT-09
Neuf
Plateau,
Dakar

Hier, 09:11

249 900 F Cfa

773448645","https://www.expat-dakar.com/annonce/split-elactron-9000btu-duel-inverter-wifi-ent-09-6057634","SPLIT ELACTRON 9000BTU DUEL INVERTER WIFI ENT-09","Neuf","Plateau

Dakar","249 900 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/7e6a1e05e2bcfd74b1248d4f7fbe11cc/-/horizon-files-prod/ed/picture/qm5p2xem/d769eef36616c8039f9517dd516a810e18f803fd.jpg"
"1717212472-182","https://www.expat-dakar.com/climatisation?page=2","CLIMATISEUR EVVOLI 12000BTU PORTATIF EVPR 12K
Neuf
Plateau,
Dakar

Hier, 10:10

Vendeur vérifié

250 000 F Cfa

774578888

338238580

784455800","https://www.expat-dakar.com/annonce/climatiseur-evvoli-12000btu-portatif-evpr-12k-5804612","CLIMATISEUR EVVOLI 12000BTU PORTATIF EVPR 12K","Neuf","Plateau

Dakar","250 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/bab76cdc51086cfea1b5eb8d99bef32f/-/horizon-files-prod/ed/picture/qm5repmm/6cc65f20e2a3b127fa4d66c1eeb59f8fdb8aee30.jpg"
"1717212475-183","https://www.expat-dakar.com/climatisation?page=2","Split
Neuf
Plateau,
Dakar

Hier, 10:18

130 000 F Cfa

772828509","https://www.expat-dakar.com/annonce/split-6046871","Split","Neuf","Plateau

Dakar","130 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/ce16d11938d30b507120d6d65cbeacf5/-/horizon-files-prod/ed/picture/qngxemze/a99898f50f8883efa044aed94433c4bf961f1302.jpg"
"1717212477-184","https://www.expat-dakar.com/climatisation?page=2","SPLIT CAC 9000BTU 1.25CV GAZ 410
Neuf
Point-e,
Dakar

Hier, 10:27

150 000 F Cfa

766911515","https://www.expat-dakar.com/annonce/split-cac-9000btu-125cv-gaz-410-6082571","SPLIT CAC 9000BTU 1.25CV GAZ 410","Neuf","Point-e

Dakar","150 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/3c83478be74c4e2087d0f0829dd48468/-/horizon-files-prod/ed/picture/qngxr97z/17628ea05261745403e40a2f9c187803fdbe9f97.jpg"
"1717212479-185","https://www.expat-dakar.com/climatisation?page=2","SPLIT ENDURO 18000BTU R410
Neuf
Point-e,
Dakar

Hier, 11:12

230 000 F Cfa

766911515","https://www.expat-dakar.com/annonce/split-enduro-18000btu-r410-6082580","SPLIT ENDURO 18000BTU R410","Neuf","Point-e

Dakar","230 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/ac4673a0da11c4ce5e36e646ae5bf06a/-/horizon-files-prod/ed/picture/qkrg97pw/70f6efd5f7fbe6233726ede164e4aa510d5314d6.jpg"
"1717212482-186","https://www.expat-dakar.com/climatisation?page=2","SPLIT GREE 12000BTU 1.5CV GAZ 410
Neuf
Point-e,
Dakar

Hier, 10:36

205 000 F Cfa

766911515","https://www.expat-dakar.com/annonce/split-gree-12000btu-15cv-gaz-410-6082590","SPLIT GREE 12000BTU 1.5CV GAZ 410","Neuf","Point-e

Dakar","205 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/c58f93d89a20eb379705ff56161977df/-/horizon-files-prod/ed/picture/qv4end9k/a9d337fe912f53674a71701659b0c55e1ae6bf24.jpg"
